663,1637885890,663,5
663,1637885895,667,5
667,1637885900,677,4
677,1637885904,693,6
693,1637885910,704,5
704,1637885915,708,2
708,1637885917,723,30
723,1637885947,733,5
733,1637885952,755,8
755,1637885960,776,10
776,1637885970,778,5
778,1637885975,785,4
785,1637885979,794,4
794,1637885983,806,6
806,1637885989,814,4
814,1637885993,856,17
856,1637886010,861,3
861,1637886013,875,7
875,1637886020,881,3
881,1637886023,905,10
905,1637886033,947,17
947,1637886050,948,5
948,1637886055,967,41
967,1637886096,971,9
971,1637886105,981,6
981,1637886111,982,3770543
982,1641656654,982,6
982,1641656660,983,5
983,1641656665,984,3
984,1641656668,990,12
990,1641656680,993,3
993,1641656683,1001,7
1001,1641656690,1012,5
1012,1641656695,1024,5
1024,1641656700,1026,2
1026,1641656702,1032,7
1032,1641656709,1047,8
1047,1641656717,1052,7
1052,1641656724,1082,11
1082,1641656735,1086,8
1086,1641656743,1090,7
1090,1641656750,1133,34
1133,1641656784,1136,8
1136,1641656792,1137,14
1137,1641656806,1155,13
1155,1641656819,1158,3
1158,1641656822,982,277167
982,1641933989,981,11
981,1641934000,981,5
981,1641934005,981,5
981,1641934010,983,5
983,1641934015,1802,30
1802,1641934045,967,4
967,1641934049,964,2
964,1641934051,7,32
7,1641934083,13,6
13,1641934089,17,10
17,1641934099,31,7
31,1641934106,62,13
62,1641934119,102,16
102,1641934135,114,5
114,1641934140,116,1
116,1641934141,132,6
132,1641934147,144,7
144,1641934154,165,9
165,1641934163,173,3
173,1641934166,198,9
198,1641934175,206,3
206,1641934178,221,25
221,1641934203,235,7
235,1641934210,253,8
253,1641934218,328,27
328,1641934245,335,2
335,1641934247,398,15
398,1641934262,414,37
414,1641934299,434,6
434,1641934305,488,15
488,1641934320,500,8
500,1641934328,526,18
526,1641934346,678,4004
678,1641938350,684,5
684,1641938355,694,5
694,1641938360,708,5
708,1641938365,712,2
712,1641938367,720,13
720,1641938380,720,3
720,1641938383,745,76
745,1641938459,770,11
770,1641938470,772,1
772,1641938471,782,8
782,1641938479,793,5
793,1641938484,805,5
805,1641938489,813,4
813,1641938493,851,15
851,1641938508,876,12
876,1641938520,882,4
882,1641938524,905,11
905,1641938535,908,2
908,1641938537,676,147667
676,1642086204,683,4
683,1642086208,718,32
718,1642086240,718,3
718,1642086243,728,57
728,1642086300,757,10
757,1642086310,768,4
768,1642086314,774,6
774,1642086320,780,5
780,1642086325,794,5
794,1642086330,815,8
815,1642086338,853,17
853,1642086355,873,9
873,1642086364,876,6
876,1642086370,876,3
876,1642086373,882,12
882,1642086385,885,2
885,1642086387,933,21
933,1642086408,946,6
946,1642086414,965,11
965,1642086425,971,5
971,1642086430,973,2
973,1642086432,978,8
978,1642086440,981,5
981,1642086445,981,5
981,1642086450,980,4
980,1642086454,981,6
981,1642086460,981,2
981,1642086462,979,21
979,1642086483,979,7
979,1642086490,979,5
979,1642086495,979,1
979,1642086496,20,22
20,1642086518,22,7
22,1642086525,25,9
25,1642086534,27,5
27,1642086539,32,16
32,1642086555,34,7
34,1642086562,35,23
35,1642086585,36,1
36,1642086586,36,9
36,1642086595,25,202
25,1642086797,27,25
27,1642086822,27,5
27,1642086827,27,89
27,1642086916,27,5
27,1642086921,27,6
27,1642086927,27,4
27,1642086931,27,332
27,1642087263,981,8880
981,1642096143,985,22
985,1642096165,990,13
990,1642096178,966,7
966,1642096185,957,4
957,1642096189,2,5
2,1642096194,22,11
22,1642096205,71,24
71,1642096229,79,3
79,1642096232,90,4
90,1642096236,112,8
112,1642096244,139,16
139,1642096260,142,1
142,1642096261,171,19
171,1642096280,185,5
185,1642096285,198,5
198,1642096290,203,2
203,1642096292,227,18
227,1642096310,256,10
256,1642096320,261,2
261,1642096322,281,7
